Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
SURVEY,2019,MARKETING YEAR,,STATE,NEW YORK,36,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.2,
SURVEY,2019,MARKETING YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.41,
SURVEY,2019,MARKETING YEAR,,STATE,NORTH DAKOTA,38,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,3.07,
SURVEY,2019,MARKETING YEAR,,STATE,OHIO,39,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,3.91,
SURVEY,2019,MARKETING YEAR,,STATE,OKLAHOMA,40,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4,
SURVEY,2019,MARKETING YEAR,,STATE,OREGON,41,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.34,
SURVEY,2019,MARKETING YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.13,
SURVEY,2019,MARKETING YEAR,,STATE,SOUTH CAROLINA,45,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.64,
SURVEY,2019,MARKETING YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,3.32,
SURVEY,2019,MARKETING YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,3.78,
SURVEY,2019,MARKETING YEAR,,STATE,TEXAS,48,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.2,
SURVEY,2019,MARKETING YEAR,,STATE,UTAH,49,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.3,
SURVEY,2019,MARKETING YEAR,,STATE,VIRGINIA,51,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.1,
SURVEY,2019,MARKETING YEAR,,STATE,WASHINGTON,53,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.13,
SURVEY,2019,MARKETING YEAR,,STATE,WEST VIRGINIA,54,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.1,
SURVEY,2019,MARKETING YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,3.43,
SURVEY,2019,MARKETING YEAR,,STATE,WYOMING,56,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,3.45,
SURVEY,2018,MARKETING YEAR,,STATE,ALABAMA,1,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.11,
SURVEY,2018,MARKETING YEAR,,STATE,ALASKA,2,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED, (NA),
SURVEY,2018,MARKETING YEAR,,STATE,ARIZONA,4,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.96,
SURVEY,2018,MARKETING YEAR,,STATE,ARKANSAS,5,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,3.8,
SURVEY,2018,MARKETING YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.4,
SURVEY,2018,MARKETING YEAR,,STATE,COLORADO,8,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,3.7,
SURVEY,2018,MARKETING YEAR,,STATE,CONNECTICUT,9,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED, (NA),
SURVEY,2018,MARKETING YEAR,,STATE,DELAWARE,10,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.11,
SURVEY,2018,MARKETING YEAR,,STATE,FLORIDA,12,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.47,
SURVEY,2018,MARKETING YEAR,,STATE,GEORGIA,13,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.35,
SURVEY,2018,MARKETING YEAR,,STATE,HAWAII,15,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED, (NA),
SURVEY,2018,MARKETING YEAR,,STATE,IDAHO,16,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.42,
SURVEY,2018,MARKETING YEAR,,STATE,ILLINOIS,17,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,3.62,
SURVEY,2018,MARKETING YEAR,,STATE,INDIANA,18,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,3.78,
SURVEY,2018,MARKETING YEAR,,STATE,IOWA,19,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,3.59,
SURVEY,2018,MARKETING YEAR,,STATE,KANSAS,20,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,3.58,
SURVEY,2018,MARKETING YEAR,,STATE,KENTUCKY,21,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,3.84,
SURVEY,2018,MARKETING YEAR,,STATE,LOUISIANA,22,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,3.86,
SURVEY,2018,MARKETING YEAR,,STATE,MAINE,23,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED, (NA),
SURVEY,2018,MARKETING YEAR,,STATE,MARYLAND,24,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.11,
SURVEY,2018,MARKETING YEAR,,STATE,MASSACHUSETTS,25,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED, (NA),
SURVEY,2018,MARKETING YEAR,,STATE,MICHIGAN,26,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,3.72,
SURVEY,2018,MARKETING YEAR,,STATE,MINNESOTA,27,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,3.47,
SURVEY,2018,MARKETING YEAR,,STATE,MISSISSIPPI,28,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,3.8,
SURVEY,2018,MARKETING YEAR,,STATE,MISSOURI,29,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,3.68,
SURVEY,2018,MARKETING YEAR,,STATE,MONTANA,30,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,3.79,
SURVEY,2018,MARKETING YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,3.58,
SURVEY,2018,MARKETING YEAR,,STATE,NEVADA,32,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED, (NA),
SURVEY,2018,MARKETING YEAR,,STATE,NEW HAMPSHIRE,33,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED, (NA),
SURVEY,2018,MARKETING YEAR,,STATE,NEW JERSEY,34,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,3.9,
SURVEY,2018,MARKETING YEAR,,STATE,NEW MEXICO,35,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.3,
SURVEY,2018,MARKETING YEAR,,STATE,NEW YORK,36,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.16,
SURVEY,2018,MARKETING YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.39,
SURVEY,2018,MARKETING YEAR,,STATE,NORTH DAKOTA,38,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,3.32,
SURVEY,2018,MARKETING YEAR,,STATE,OHIO,39,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,3.74,
SURVEY,2018,MARKETING YEAR,,STATE,OKLAHOMA,40,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,3.86,
SURVEY,2018,MARKETING YEAR,,STATE,OREGON,41,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.13,
SURVEY,2018,MARKETING YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.22,
SURVEY,2018,MARKETING YEAR,,STATE,RHODE ISLAND,44,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED, (NA),
SURVEY,2018,MARKETING YEAR,,STATE,SOUTH CAROLINA,45,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.5,
SURVEY,2018,MARKETING YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,3.38,
SURVEY,2018,MARKETING YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,3.76,
SURVEY,2018,MARKETING YEAR,,STATE,TEXAS,48,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.13,
SURVEY,2018,MARKETING YEAR,,STATE,UTAH,49,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.31,
SURVEY,2018,MARKETING YEAR,,STATE,VERMONT,50,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED, (NA),
SURVEY,2018,MARKETING YEAR,,STATE,VIRGINIA,51,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.06,
SURVEY,2018,MARKETING YEAR,,STATE,WASHINGTON,53,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.11,
SURVEY,2018,MARKETING YEAR,,STATE,WEST VIRGINIA,54,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.08,
SURVEY,2018,MARKETING YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,3.52,
SURVEY,2018,MARKETING YEAR,,STATE,WYOMING,56,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,3.69,
SURVEY,2017,MARKETING YEAR,,STATE,ALABAMA,1,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.04,
SURVEY,2017,MARKETING YEAR,,STATE,ALASKA,2,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED, (NA),
SURVEY,2017,MARKETING YEAR,,STATE,ARIZONA,4,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.55,
SURVEY,2017,MARKETING YEAR,,STATE,ARKANSAS,5,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,3.64,
SURVEY,2017,MARKETING YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.2,
SURVEY,2017,MARKETING YEAR,,STATE,COLORADO,8,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,3.37,
SURVEY,2017,MARKETING YEAR,,STATE,CONNECTICUT,9,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED, (NA),
SURVEY,2017,MARKETING YEAR,,STATE,DELAWARE,10,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.02,
SURVEY,2017,MARKETING YEAR,,STATE,FLORIDA,12,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.47,
SURVEY,2017,MARKETING YEAR,,STATE,GEORGIA,13,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.33,
SURVEY,2017,MARKETING YEAR,,STATE,HAWAII,15,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED, (NA),
SURVEY,2017,MARKETING YEAR,,STATE,IDAHO,16,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.21,
SURVEY,2017,MARKETING YEAR,,STATE,ILLINOIS,17,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,3.41,
SURVEY,2017,MARKETING YEAR,,STATE,INDIANA,18,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,3.56,
SURVEY,2017,MARKETING YEAR,,STATE,IOWA,19,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,3.31,
SURVEY,2017,MARKETING YEAR,,STATE,KANSAS,20,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,3.28,
SURVEY,2017,MARKETING YEAR,,STATE,KENTUCKY,21,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,3.69,
SURVEY,2017,MARKETING YEAR,,STATE,LOUISIANA,22,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,3.72,
SURVEY,2017,MARKETING YEAR,,STATE,MAINE,23,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED, (NA),
SURVEY,2017,MARKETING YEAR,,STATE,MARYLAND,24,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.02,
SURVEY,2017,MARKETING YEAR,,STATE,MASSACHUSETTS,25,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED, (NA),
SURVEY,2017,MARKETING YEAR,,STATE,MICHIGAN,26,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,3.46,
SURVEY,2017,MARKETING YEAR,,STATE,MINNESOTA,27,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,3.18,
SURVEY,2017,MARKETING YEAR,,STATE,MISSISSIPPI,28,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,3.68,
SURVEY,2017,MARKETING YEAR,,STATE,MISSOURI,29,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,3.41,
SURVEY,2017,MARKETING YEAR,,STATE,MONTANA,30,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,3.41,
SURVEY,2017,MARKETING YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,3.35,
SURVEY,2017,MARKETING YEAR,,STATE,NEVADA,32,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED, (NA),
SURVEY,2017,MARKETING YEAR,,STATE,NEW HAMPSHIRE,33,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED, (NA),
SURVEY,2017,MARKETING YEAR,,STATE,NEW JERSEY,34,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,3.75,
SURVEY,2017,MARKETING YEAR,,STATE,NEW MEXICO,35,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,3.9,
SURVEY,2017,MARKETING YEAR,,STATE,NEW YORK,36,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.07,
SURVEY,2017,MARKETING YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.24,
SURVEY,2017,MARKETING YEAR,,STATE,NORTH DAKOTA,38,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,3.04,
SURVEY,2017,MARKETING YEAR,,STATE,OHIO,39,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,3.61,
SURVEY,2017,MARKETING YEAR,,STATE,OKLAHOMA,40,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,3.59,
SURVEY,2017,MARKETING YEAR,,STATE,OREGON,41,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,3.78,
SURVEY,2017,MARKETING YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,3.87,
SURVEY,2017,MARKETING YEAR,,STATE,RHODE ISLAND,44,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED, (NA),
SURVEY,2017,MARKETING YEAR,,STATE,SOUTH CAROLINA,45,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.4,
