Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
SURVEY,2014,MARKETING YEAR,,STATE,MARYLAND,24,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,3.79,
SURVEY,2014,MARKETING YEAR,,STATE,MICHIGAN,26,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,3.65,
SURVEY,2014,MARKETING YEAR,,STATE,MINNESOTA,27,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,3.58,
SURVEY,2014,MARKETING YEAR,,STATE,MISSISSIPPI,28,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.24,
SURVEY,2014,MARKETING YEAR,,STATE,MISSOURI,29,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,3.54,
SURVEY,2014,MARKETING YEAR,,STATE,MONTANA,30,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,3.77,
SURVEY,2014,MARKETING YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,3.77,
SURVEY,2014,MARKETING YEAR,,STATE,NEW JERSEY,34,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,3.8,
SURVEY,2014,MARKETING YEAR,,STATE,NEW MEXICO,35,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.35,
SURVEY,2014,MARKETING YEAR,,STATE,NEW YORK,36,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.11,
SURVEY,2014,MARKETING YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.19,
SURVEY,2014,MARKETING YEAR,,STATE,NORTH DAKOTA,38,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,3.34,
SURVEY,2014,MARKETING YEAR,,STATE,OHIO,39,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,3.78,
SURVEY,2014,MARKETING YEAR,,STATE,OKLAHOMA,40,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.11,
SURVEY,2014,MARKETING YEAR,,STATE,OREGON,41,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.45,
SURVEY,2014,MARKETING YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,3.9,
SURVEY,2014,MARKETING YEAR,,STATE,SOUTH CAROLINA,45,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,3.9,
SURVEY,2014,MARKETING YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,3.34,
SURVEY,2014,MARKETING YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,3.81,
SURVEY,2014,MARKETING YEAR,,STATE,TEXAS,48,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.42,
SURVEY,2014,MARKETING YEAR,,STATE,UTAH,49,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.13,
SURVEY,2014,MARKETING YEAR,,STATE,VIRGINIA,51,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,3.9,
SURVEY,2014,MARKETING YEAR,,STATE,WASHINGTON,53,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.9,
SURVEY,2014,MARKETING YEAR,,STATE,WEST VIRGINIA,54,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,3.85,
SURVEY,2014,MARKETING YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,3.67,
SURVEY,2014,MARKETING YEAR,,STATE,WYOMING,56,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,3.8,
SURVEY,2013,MARKETING YEAR,,STATE,ALABAMA,1,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.71,
SURVEY,2013,MARKETING YEAR,,STATE,ARIZONA,4,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,5.89,
SURVEY,2013,MARKETING YEAR,,STATE,ARKANSAS,5,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,5.12,
SURVEY,2013,MARKETING YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,5.33,
SURVEY,2013,MARKETING YEAR,,STATE,COLORADO,8,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.61,
SURVEY,2013,MARKETING YEAR,,STATE,DELAWARE,10,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.94,
SURVEY,2013,MARKETING YEAR,,STATE,FLORIDA,12,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.51,
SURVEY,2013,MARKETING YEAR,,STATE,GEORGIA,13,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,5.17,
SURVEY,2013,MARKETING YEAR,,STATE,IDAHO,16,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.91,
SURVEY,2013,MARKETING YEAR,,STATE,ILLINOIS,17,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.52,
SURVEY,2013,MARKETING YEAR,,STATE,INDIANA,18,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.47,
SURVEY,2013,MARKETING YEAR,,STATE,IOWA,19,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.49,
SURVEY,2013,MARKETING YEAR,,STATE,KANSAS,20,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.49,
SURVEY,2013,MARKETING YEAR,,STATE,KENTUCKY,21,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.67,
SURVEY,2013,MARKETING YEAR,,STATE,LOUISIANA,22,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,5.1,
SURVEY,2013,MARKETING YEAR,,STATE,MARYLAND,24,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.84,
SURVEY,2013,MARKETING YEAR,,STATE,MICHIGAN,26,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.18,
SURVEY,2013,MARKETING YEAR,,STATE,MINNESOTA,27,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.3,
SURVEY,2013,MARKETING YEAR,,STATE,MISSISSIPPI,28,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,5.05,
SURVEY,2013,MARKETING YEAR,,STATE,MISSOURI,29,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.57,
SURVEY,2013,MARKETING YEAR,,STATE,MONTANA,30,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.27,
SURVEY,2013,MARKETING YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.47,
SURVEY,2013,MARKETING YEAR,,STATE,NEW JERSEY,34,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.66,
SURVEY,2013,MARKETING YEAR,,STATE,NEW MEXICO,35,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,5.18,
SURVEY,2013,MARKETING YEAR,,STATE,NEW YORK,36,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.52,
SURVEY,2013,MARKETING YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.96,
SURVEY,2013,MARKETING YEAR,,STATE,NORTH DAKOTA,38,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,3.91,
SURVEY,2013,MARKETING YEAR,,STATE,OHIO,39,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.41,
SURVEY,2013,MARKETING YEAR,,STATE,OKLAHOMA,40,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,5.09,
SURVEY,2013,MARKETING YEAR,,STATE,OREGON,41,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,5.44,
SURVEY,2013,MARKETING YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.47,
SURVEY,2013,MARKETING YEAR,,STATE,SOUTH CAROLINA,45,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.67,
SURVEY,2013,MARKETING YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.05,
SURVEY,2013,MARKETING YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.87,
SURVEY,2013,MARKETING YEAR,,STATE,TEXAS,48,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,5.14,
SURVEY,2013,MARKETING YEAR,,STATE,UTAH,49,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,5.47,
SURVEY,2013,MARKETING YEAR,,STATE,VIRGINIA,51,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.8,
SURVEY,2013,MARKETING YEAR,,STATE,WASHINGTON,53,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,5.29,
SURVEY,2013,MARKETING YEAR,,STATE,WEST VIRGINIA,54,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.7,
SURVEY,2013,MARKETING YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.38,
SURVEY,2013,MARKETING YEAR,,STATE,WYOMING,56,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.08,
SURVEY,2012,MARKETING YEAR,,STATE,ALABAMA,1,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.18,
SURVEY,2012,MARKETING YEAR,,STATE,ARIZONA,4,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.84,
SURVEY,2012,MARKETING YEAR,,STATE,ARKANSAS,5,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.81,
SURVEY,2012,MARKETING YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.68,
SURVEY,2012,MARKETING YEAR,,STATE,COLORADO,8,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.86,
SURVEY,2012,MARKETING YEAR,,STATE,DELAWARE,10,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.55,
SURVEY,2012,MARKETING YEAR,,STATE,FLORIDA,12,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.5,
SURVEY,2012,MARKETING YEAR,,STATE,GEORGIA,13,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.9,
SURVEY,2012,MARKETING YEAR,,STATE,IDAHO,16,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.1,
SURVEY,2012,MARKETING YEAR,,STATE,ILLINOIS,17,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.87,
SURVEY,2012,MARKETING YEAR,,STATE,INDIANA,18,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.23,
SURVEY,2012,MARKETING YEAR,,STATE,IOWA,19,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.92,
SURVEY,2012,MARKETING YEAR,,STATE,KANSAS,20,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.04,
SURVEY,2012,MARKETING YEAR,,STATE,KENTUCKY,21,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.96,
SURVEY,2012,MARKETING YEAR,,STATE,LOUISIANA,22,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.9,
SURVEY,2012,MARKETING YEAR,,STATE,MARYLAND,24,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.3,
SURVEY,2012,MARKETING YEAR,,STATE,MICHIGAN,26,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.69,
SURVEY,2012,MARKETING YEAR,,STATE,MINNESOTA,27,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.67,
SURVEY,2012,MARKETING YEAR,,STATE,MISSISSIPPI,28,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.94,
SURVEY,2012,MARKETING YEAR,,STATE,MISSOURI,29,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.34,
SURVEY,2012,MARKETING YEAR,,STATE,MONTANA,30,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.21,
SURVEY,2012,MARKETING YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.85,
SURVEY,2012,MARKETING YEAR,,STATE,NEW JERSEY,34,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.4,
SURVEY,2012,MARKETING YEAR,,STATE,NEW MEXICO,35,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.3,
SURVEY,2012,MARKETING YEAR,,STATE,NEW YORK,36,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.78,
SURVEY,2012,MARKETING YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.48,
SURVEY,2012,MARKETING YEAR,,STATE,NORTH DAKOTA,38,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.46,
SURVEY,2012,MARKETING YEAR,,STATE,OHIO,39,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.09,
SURVEY,2012,MARKETING YEAR,,STATE,OKLAHOMA,40,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.04,
SURVEY,2012,MARKETING YEAR,,STATE,OREGON,41,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.96,
SURVEY,2012,MARKETING YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.21,
SURVEY,2012,MARKETING YEAR,,STATE,SOUTH CAROLINA,45,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.5,
SURVEY,2012,MARKETING YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.72,
SURVEY,2012,MARKETING YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.28,
SURVEY,2012,MARKETING YEAR,,STATE,TEXAS,48,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.12,
SURVEY,2012,MARKETING YEAR,,STATE,UTAH,49,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.59,
SURVEY,2012,MARKETING YEAR,,STATE,VIRGINIA,51,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.3,
SURVEY,2012,MARKETING YEAR,,STATE,WASHINGTON,53,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.69,
SURVEY,2012,MARKETING YEAR,,STATE,WEST VIRGINIA,54,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.2,
SURVEY,2012,MARKETING YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.69,
SURVEY,2012,MARKETING YEAR,,STATE,WYOMING,56,,,,,,,0,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.05,